S no,ID,Original_Language,original_title,Release_Date,IMDB Ratings ,Vote_Count,Genre,Overview,Revenue(in $),Runtime(in min),Tagline
7717,34764,hi,karthik calling karthik,26-02-2010,7.1,630,"['comedy','drama','romance']","A much abused loner achieves success, and even wins the heart of his gorgeous co-worker, after getting early morning mysterious phone calls from someone.","$2,901,846.00",135,A much abused loner achieves success
7718,75157,hi,mausam,23-09-2011,4.8,131,"['action','comedy','drama','romance']","A war, religious conflicts, and misunderstandings create obstacles for a couple of different faiths.","$8,536,942.00",161,
7719,251626,hi,hassee to phasee,07-02-2014,6.8,671,"['comedy','romance','drama']","On the eve of Nikhil and Karishma’s engagement, Karishma’s wealthy father, Devesh Solanki, expresses his disapproval, believing Nikhil to be a lackadaisical young man. With one week to prove himself worthy to marry Karishma, Nikhil and Karishma's sister, Meeta, grow closer to each other.","$2,522,414.09",141,Love Goes Cuckin Frazy
7720,74458,hi,mere brother ki dulhan,09-09-2011,5.9,154,"['comedy'.'romance','drama]","London-based Luv Agnihotri decides to end his bachelorhood and asks his Bollywood film-maker brother, Kush, to find a bride for him - much to the displeasure of his Dehradun-based father. Kush accordingly meets and interviews a variety of women, and finally selects Delhi-based Dimple Dixit, a woman he had known before, to be the perfect match. Dimple and Luv meet on-line, are attracted to each other, and the former travels to India where the two families get the couple formally engaged. It is then Dimple decides that she prefers Kush. Watch as things spiral out of control when she insists that Kush must elope with her.","$14,233,249.00",145,
7721,19637,hi,chup chup ke,09-06-2006,6.9,451,"['comedy','romance','drama']","A debt-ridden young man attempts suicide, but is rescued only to find that his luck is finally turning.","$334,618.00",166,
7722,40777,hi,i hate luv storys,02-07-2010,5.7,208,"['comedy','romance','drama']","Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.","$14,720,564.00",129,"""So are you trying to say that every boy wants just one thing from every girl? - Right"""
7723,20002,hi,chandni chowk to china,16-01-2009,4.2,416,"['comedy','drama','action']","Based in Delhi's Chandni Chowk, orphaned Sidhu is adopted by the owner of Bajrang Bali Parathas, known simply as Dada. Years later Sidhu has grown up and is an expert at slicing vegetables.","$921,738.00",154,
7724,100681,hi,shanghai,08-06-2012,7.3,149,"['comedy','crime','suspense','drama']",Prime leader of a campaign against a big government project is killed in what appears to be a road accident. An IAS officer is ordered to probe the incident and the veils of falsehood begin to drop.,"$15,505,922.00",120,
7725,640076,hi,made in china,25-10-2019,6.5,100,"['drama','comedy']",A struggling Gujarati businessman ventures into the world of China where he gets a brilliant business idea that could change his life forever.,"$1,498.00",150,
7726,42966,hi,once upon a time in mumbaai,30-07-2010,7.4,257,"['drama','romance','fiction','thriller']","A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.","$15,753,012.00",135,Where it all began...
7727,208540,hi,once upon a time in mumbai dobaara!,15-08-2013,4.4,135,"['drama,'fiction,'romance']","Shoaib's life takes a precarious turn when he finds himself pitted against a younger contemporary - not just in ""business"", but in love...","$11,412,338.62",152,This time it is personal
7728,581361,hi,badla ,08-03-2019,7.8,1857,"['Thriller','Drama','Crime']",A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,"$2,262,898.00",118,Maaf kar dena har baar sahi nahi hota
7729,643534,hi,good newwz,27-12-2019,6.8,4495,"['comedy','drama','romance']",Two couples with the same surnames pursue in-vitro fertilisation and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.,"$11,645,364.00",132,The biggest goof-up of the year
7730,46418,hi,rehnaa hai terre dil mein,21-10-2001,7.6,883,"['comedy','drama','romance']","Cupid's arrow and a lot more strike at Madhav Shastri's when he first has a glimpse of beautiful Reena Malhotra. Thereafter he meets her again and finds out that she the bethrothed of one Rajiv, and so he impersonates Rajiv and enters Reena's life. And they both fall in love...","$1,219,282.32",160,
7731,14752,hi,dil chahta hai,10-08-2001,8.1,761,"['comedy','romance','drama']","Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.","$316,454.00",183,Welcome To A Summer Of Their Lives You Will Never Forget
7732,19950,hi,"13b: fear has a new address",06-03-2009,7.3,794,"['horror','drama','mystery']","Manohar, along with his family, moves into a new apartment on the 13th floor. However, their peace is disturbed by a spirit that uses the television set as a medium to communicate with them.","$1,398,956.00",137,"Fear has a new address."
7733,5319,hi,hum dil de chuke sanam,18-06-1999,7.4,515,"['comedy','romance','drama','musical']","Nandini has to choose between Sameer, the man who taught her to fall in love; and Vanraj, the man from whom she learnt how to abide and fulfill promises of love.","$6,114,395.10",188,Straight from the heart...
7734,24613,hi,kurbaan,20-11-2009,5.7,116,"['comedy','action','drama','romance']","When a handsome young Indian couple (Saif Ali Khan and Kareena Kapoor) moves into the suburbs to claim their stake in the American dream, they are shocked to discover that they've become enmeshed in a secretive terrorist plot. But as tensions escalate, the bride begins to wonder if her husband has told her everything he knows.","$7,938,155.00",161,Some Love Stories Have Blood On Them
7735,157293,hi,abcd,08-02-2013,5.4,97,"['drama','comedy','musical']","When a capable dancer is provoked by the evil design of his employer, naturally he will be out to prove his mettle.","$10,137,234.00",150,Any Body Can Dance
7736,336790,hi,abcd 2,19-06-2015,5.4,339,"['drama','musical','comedy']","Childhood friends Suresh and Vinnie want to become successful dancers. To fulfill their dreams, they form a dance group with their friends and compete in a hip-hop contest in Las Vegas,","$1,204,181.00",154,"A bittersweet journey of love, friendship, betrayal, honor and redemption"
7737,644712,hi,street dancer 3d,24-01-2000,3.6,4875,"['drama','action','dance film','romance']","Two rival dance groups from India and Pakistan who are always competing against each other, join forces when it comes to competing at an international dance competition.","$439,090.00",146,
7738,52696,hi,band baaja baaraat,10-12-2010,7.2,179,"['drama','romance','comedy']","Shruti and Bittoo decide to start a wedding planning company together after they graduate from university, but romance gets in the way of business.","$3,065,589.86",140,
7739,882826,hi,an action hero,02-12-2022,7,3254,"['drama','thriller','comedy']","At the age of just 30, Maanav at the peak of his acting career gets caught up in a murder accusation, which turns his own life into an eccentric action thriller as he flees the country, with a vengeful politician hot on his heels.","$76,746.00",130,
7740,850180,hi,lost,22-09-2022,5.8,182,"['drama','thriller','crime']","Crime reporter Vidhi investigates the sudden disappearance of a college student. While society associates different theories for his disappearance, what really is the true story?",$0.00,124,"Love. Courage. Politics. Betrayal."
7741,847732,hi,u-turn,13-09-2018,6.9,593,"['horror','drama','mystery']","Radhika, a journalism intern is investigating bike riders violating traffic on a city flyover, turns sinister when she becomes prime suspect in the mysterious death of one of the motorists, she is forced to prove her innocence and find the real culprit.",$0.00,128,
7742,82825,hi,kahaani,09-03-2009,8.1,710,"['drama','action','mystery']","Pregnant and alone in the city of Kolkata, a woman begins a relentless search for her missing husband, only to find that nothing is what it seems.","$9,642,760.74",122,A mother of a story.
7743,915865,hi,mrs undercover,14-04-2023,5.7,1029,"['action','comedy','spy',,'trhiller']",An ace undercover agent living as a middle-class housewife is assigned a task after a decade. How will she take down a serial killer targeting ambitious women with her rusty skills?,$0.00,107,
7744,44566,hi,anjaana anjaani,01-10-2010,5.7,,"['action','comedy','drama','romance']","Akash and Kiara are trying to find luck in their life after several failed attempts to be successful in their careers and in love. Fed up, they both decide to commit suicide by jumping off a bridge. However, both land up on the same bridge at the same time.","$15,738,212.00",152,All the greatest love stories... are between strangers.
7745,628534,hi,the white tiger,22-01-2021,7.1,25,"['action','comedy','tragedy']",An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,$680.00,125,Eat or get eaten up.
7746,20360,hi,namastey london ,23-03-2007,7.1,273,"['romance','drama','comedy']","Indian-born Manmohan Malhotra decided to re-locate to London, England, established himself, returned to India, got married to Bebo, and after a period of 4 years got a visa for her so that she could live with him. Shortly thereafter she gave birth to Jasmeet. Manmohan was always embarrassed of Bebo, as she was overly healthy and not quite sophisticated, as a result he always left her at home, while he socialized. Bebo did not want Jasmeet to end up like her, so got her admitted in an English Medium school, encouraged to mingle with Caucasian friends, and as a result Jasmeet was transformed in to Jazz - a stunningly beautiful young woman, British in looks, talk, habits, and heart. Manmohan's plans to get her married to an Indian boy are all in vain. His friend, Parvez Khan, is in a similar situation with his son, Imran, openly romancing a Caucasian blonde, Susan. Manmohan decides to take his family for a tour in India...","$6,831,069.00",128,
